,date,T,TM,Tm,SLP,H,PP,VV,V,VM,Month,years
2328,27,29.1,37.0,23.8,1005.1,22.0,0.0,12.1,13.7,27.8,4,1984
2329,28,31.6,39.0,21.8,1002.8,23.0,0.0,10.0,21.3,40.7,4,1984
2330,1,32.1,39.6,22.7,1005.1,13.0,0.0,10.0,6.7,14.8,5,1984
2331,2,33.0,41.1,23.6,1005.2,13.0,0.0,12.6,6.9,16.5,5,1984
2332,3,32.2,41.1,25.2,1005.6,20.0,0.0,11.4,9.4,18.3,5,1984
2333,7,31.3,40.4,22.5,1001.6,20.0,0.0,12.9,11.7,14.8,5,1984
2334,8,34.8,41.1,23.3,1001.8,20.0,0.0,9.2,14.1,37.0,5,1984
2335,9,33.6,42.0,25.6,1002.0,20.0,0.0,10.0,11.9,18.3,5,1984
2336,13,33.2,39.4,24.7,1001.1,39.0,0.0,10.0,13.7,27.8,5,1984
2337,14,32.4,40.5,26.2,1000.9,29.0,0.0,10.0,13.9,22.2,5,1984
2338,15,30.4,39.1,24.6,1002.4,27.0,0.0,10.0,12.606666666666667,22.14666666666667,5,1984
2339,19,35.3,43.7,24.7,1000.4,22.0,0.0,10.0,15.4,25.9,5,1984
2340,20,34.1,41.8,26.0,1003.2,26.0,0.0,11.4,12.8,20.6,5,1984
2341,21,34.1,41.8,26.6,1002.5,24.0,0.0,10.0,10.7,18.3,5,1984
2342,25,33.3,41.5,25.1,1001.1,32.0,0.0,11.3,9.8,18.3,5,1984
2343,26,33.7,41.5,26.5,1001.4,29.0,0.0,14.6,11.9,18.3,5,1984
2344,27,33.9,41.4,26.8,999.0,28.0,0.0,10.0,16.7,25.9,5,1984
2345,31,32.1,39.3,26.4,1000.8,36.0,0.0,10.0,23.5,35.2,5,1984
2346,1,31.3,38.5,25.5,1000.7,33.0,0.0,10.0,13.7,22.2,6,1984
2347,2,31.3,39.5,25.1,999.7,29.0,0.0,10.0,7.4,14.8,6,1984
2348,3,34.0,40.4,25.6,999.8,28.0,0.0,10.0,4.1,7.6,6,1984
2349,7,30.7,38.6,27.0,998.5,56.0,0.0,10.0,8.9,29.4,6,1984
2350,8,29.8,37.1,23.9,999.1,62.0,3.05,8.2,4.4,11.1,6,1984
2351,9,27.6,37.7,24.0,1002.1,74.0,7.11,7.7,7.0,14.8,6,1984
2352,13,27.9,33.9,23.5,997.7,72.0,3.05,7.6,6.7,18.3,6,1984
2353,14,27.7,33.6,24.0,997.4,73.0,0.0,9.2,11.9,24.1,6,1984
2354,15,27.3,32.6,23.1,995.7,73.0,2.03,10.0,9.6,22.2,6,1984
2355,19,28.3,33.8,24.2,997.5,61.0,0.0,6.9,37.6,40.7,6,1984
2356,20,29.0,34.3,23.8,998.2,56.0,0.0,4.8,15.9,24.614285714285714,6,1984
2357,21,29.3,35.5,23.5,998.2,55.0,0.0,10.0,28.9,33.5,6,1984
2358,25,29.1,35.7,23.7,1000.2,49.0,0.0,10.0,29.6,38.9,6,1984
2359,26,29.0,34.9,23.4,1000.8,52.0,0.0,10.0,28.0,33.5,6,1984
2360,27,28.8,34.5,23.7,1001.9,49.0,0.0,8.7,24.8,33.5,6,1984
2361,1,25.9,30.6,22.0,999.7,84.0,0.0,6.9,1.9,7.6,7,1984
2362,2,25.78,30.746666666666666,22.073333333333334,1001.16,76.6,3.251333333333333,9.233333333333333,14.4,24.926666666666666,7,1984
2363,3,26.7,32.8,22.3,997.7,80.0,0.0,9.2,10.9,22.2,7,1984
2364,4,26.6,30.2,23.5,998.1,79.0,0.76,12.6,7.4,14.8,7,1984
2365,5,25.78,30.746666666666666,22.073333333333334,1001.16,76.6,3.251333333333333,9.233333333333333,14.4,24.926666666666666,7,1984
2366,6,25.78,30.746666666666666,22.073333333333334,1001.16,76.6,3.251333333333333,9.233333333333333,14.4,24.926666666666666,7,1984
2367,10,25.4,30.1,22.1,1001.7,78.0,8.89,10.0,13.3,22.2,7,1984
2368,11,26.4,31.6,22.0,1002.1,71.0,0.0,8.5,13.0,20.6,7,1984
2369,12,27.3,32.4,22.0,1002.7,64.0,0.0,10.0,10.0,14.8,7,1984
2370,16,26.6,32.6,23.8,999.0,70.0,0.0,10.0,15.4,24.1,7,1984
2371,17,24.7,32.1,23.0,999.3,86.0,28.96,8.0,19.8,31.3,7,1984
2372,18,24.7,29.7,22.1,996.6,92.0,5.08,8.9,5.9,9.4,7,1984
2373,22,26.3,30.9,21.7,1004.0,71.0,0.0,12.9,22.6,29.4,7,1984
2374,23,25.0,30.4,21.0,1004.3,84.0,2.03,7.4,19.3,63.0,7,1984
2375,24,25.3,30.4,21.4,1003.2,71.0,1.02,9.2,22.2,31.3,7,1984
2376,28,24.3,27.0,22.0,1003.3,77.0,0.0,8.5,25.0,31.3,7,1984
2377,29,24.7,30.0,21.4,1002.7,76.0,2.03,10.0,12.6,27.8,7,1984
2378,30,26.8,30.4,20.8,1003.0,66.0,0.0,6.4,16.7,24.1,7,1984
2379,1,25.6,30.5,21.6,1000.3,76.0,0.0,6.0,25.2,27.8,8,1984
2380,2,24.3,30.2,20.7,999.1,88.0,30.99,4.8,24.4,37.0,8,1984
2381,3,21.9,22.4,21.4,997.6,97.0,71.88,2.1,35.4,40.7,8,1984
2382,7,24.4,27.2,21.6,1003.0,86.0,0.0,5.5,23.7,31.3,8,1984
2383,8,24.4,27.3,21.8,1002.1,84.0,0.25,7.4,23.7,31.3,8,1984
2384,9,22.8,24.3,21.5,1001.3,96.0,12.95,3.7,24.8,29.4,8,1984
2385,13,24.6,27.9,21.6,1002.0,89.0,1.02,10.0,15.7,20.6,8,1984
2386,14,24.9,28.8,21.7,1001.2,86.0,5.08,6.0,19.4,27.8,8,1984
2387,15,23.7,26.0,21.8,1001.4,88.0,0.0,6.9,22.8,31.3,8,1984
2388,19,22.7,24.5,21.1,1000.8,92.0,125.98,6.0,33.7,46.5,8,1984
2389,20,23.8,26.8,21.4,1003.7,90.0,1.02,6.0,18.7,27.8,8,1984
2390,21,24.7,29.0,22.0,1004.5,84.0,0.0,7.4,21.7,27.8,8,1984
2391,25,23.6,27.2,20.9,1004.8,86.0,0.0,7.7,21.1,27.8,8,1984
2392,26,22.6,25.2,21.0,1003.9,93.0,1.02,6.9,16.5,22.2,8,1984
2393,27,23.4,26.7,21.2,1004.6,91.0,5.08,4.8,18.3,22.2,8,1984
2394,31,23.6,26.4,21.0,1001.6,82.0,0.0,6.9,21.3,29.4,8,1984
2395,1,23.5,26.2,21.2,1002.0,83.0,0.0,4.8,21.5,29.4,9,1984
2396,2,23.2,26.3,21.6,1003.6,87.0,0.0,6.3,20.7,29.4,9,1984
2397,3,23.8,27.3,21.8,1003.4,82.0,0.0,3.7,25.0,33.5,9,1984
2398,7,22.8,26.4,21.0,1007.3,83.0,0.0,6.3,18.7,27.8,9,1984
2399,8,22.6,27.0,19.7,1008.0,86.0,0.0,6.9,8.3,22.2,9,1984
2400,9,23.7,28.7,19.0,1007.4,80.0,0.0,9.0,8.3,18.3,9,1984
2401,13,24.2,28.2,21.7,1005.0,86.0,1.02,7.1,14.1,22.2,9,1984
2402,14,24.1,28.0,20.3,1007.1,81.0,2.03,9.2,17.8,27.8,9,1984
2403,15,24.0,28.0,18.9,1009.0,77.0,0.76,7.7,21.3,33.5,9,1984
2404,19,22.5,30.1,17.9,1006.3,73.0,0.0,10.0,10.4,20.6,9,1984
2405,20,23.6,29.9,18.1,1010.1,74.0,0.0,9.2,1.9,7.6,9,1984
2406,21,25.8,31.8,18.5,1011.2,65.0,0.0,10.0,2.2,7.6,9,1984
2407,25,26.1,30.5,21.5,1011.1,63.0,2.03,10.0,3.5,9.4,9,1984
2408,26,26.7,31.9,21.7,1009.1,65.0,1.02,8.9,1.5,7.6,9,1984
2409,27,26.6,33.9,21.6,1007.7,62.0,0.0,10.0,2.6,9.4,9,1984
2410,1,26.7,32.9,22.8,1006.2,63.0,0.0,10.9,5.6,18.3,10,1984
2411,2,25.9,31.2,22.0,1007.3,67.0,0.0,10.0,0.7,3.5,10,1984
2412,3,25.5,32.6,19.4,1008.6,48.0,0.0,10.0,4.3,14.8,10,1984
2413,7,27.3,32.7,22.5,1008.0,56.0,0.0,9.2,5.0,9.4,10,1984
2414,8,26.2,30.6,22.5,1009.1,56.0,0.0,9.2,3.7,11.1,10,1984
2415,9,25.8,30.4,22.3,1010.3,54.0,0.0,9.2,4.4,14.8,10,1984
2416,13,23.8,31.9,14.9,1008.6,30.0,0.0,10.0,10.4,16.5,10,1984
2417,14,24.4,31.5,16.6,1008.5,34.0,0.0,10.0,16.9,25.9,10,1984
2418,15,23.8,30.9,15.7,1010.2,38.0,0.0,10.0,13.0,33.5,10,1984
2419,19,25.7,32.0,15.8,1012.7,30.0,0.0,9.2,8.7,18.3,10,1984
2420,20,25.3,32.0,16.1,1013.4,32.0,0.0,10.0,6.7,18.3,10,1984
2421,21,25.1,33.8,17.1,1012.0,32.0,0.0,10.0,5.0,18.3,10,1984
2422,25,27.1,33.1,18.5,1011.9,49.0,0.0,10.0,5.9,16.5,10,1984
2423,26,27.7,33.0,22.5,1011.1,48.0,0.0,10.0,5.2,14.8,10,1984
2424,27,26.4,30.6,21.4,1010.9,48.0,0.0,10.0,7.0,16.5,10,1984
2425,31,22.7,29.4,13.5,1014.5,36.0,0.0,7.9,5.6,20.6,10,1984
2426,1,21.7,30.0,13.3,1015.2,38.0,0.0,10.0,4.3,14.8,11,1984
2427,2,23.7,29.0,13.2,1016.8,36.0,0.0,4.8,7.0,14.8,11,1984
2428,3,21.2,29.4,13.3,1016.3,43.0,0.0,8.9,2.8,11.1,11,1984
2429,7,23.2,30.5,15.0,1013.8,52.0,0.0,9.0,2.4,9.4,11,1984
2430,8,23.1,31.6,15.0,1012.4,51.0,0.0,10.0,2.2,7.6,11,1984
2431,9,24.8,32.0,16.5,1011.7,54.0,0.0,9.0,7.4,11.1,11,1984
2432,13,22.1,30.6,13.6,1013.6,52.0,0.0,10.0,2.2,7.6,11,1984
2433,14,21.4,30.4,12.7,1013.0,54.0,0.0,8.0,3.5,14.8,11,1984
2434,15,21.8,30.4,12.2,1013.8,53.0,0.0,9.2,1.7,11.1,11,1984
2435,19,20.6,29.1,10.3,1015.6,33.0,0.0,10.5,0.0,12.342857142857143,11,1984
2436,20,22.4,28.4,12.9,1014.7,29.0,0.0,10.0,2.8,9.4,11,1984
2437,21,20.7,29.0,12.2,1014.0,34.0,0.0,9.0,3.0,11.1,11,1984
2438,25,19.9,27.1,12.0,1019.2,39.0,0.0,10.6,5.6,14.8,11,1984
2439,26,18.7,26.0,11.8,1019.8,40.0,0.0,9.0,3.9,13.0,11,1984
2440,27,17.9,24.8,1.3,1018.1,35.0,0.0,9.0,8.3,22.2,11,1984
2441,1,17.9,25.1,9.0,1015.3,50.0,0.0,9.2,7.8,14.8,12,1984
2442,2,20.8,27.5,12.6,1013.1,43.0,0.0,8.7,5.2,14.8,12,1984
2443,3,19.9,28.1,12.3,1014.5,51.0,0.0,9.0,7.2,11.1,12,1984
2444,7,19.2,28.6,10.1,1013.0,31.0,0.0,10.6,2.0,5.4,12,1984
2445,8,18.6,25.4,9.8,1015.3,41.0,0.0,8.7,5.9,14.8,12,1984
2446,9,20.6,27.4,10.2,1014.6,31.0,0.0,9.2,1.9,9.4,12,1984
2447,13,19.9,29.4,11.8,1010.5,38.0,0.0,10.0,19.4,42.4,12,1984
2448,14,16.3,24.5,6.1,1014.0,32.0,0.0,9.2,2.0,9.4,12,1984
2449,15,18.6,28.4,7.6,1015.4,25.0,0.0,9.2,3.1,11.1,12,1984
2450,19,17.9,26.4,10.0,1013.1,39.0,0.0,7.6,4.1,9.4,12,1984
2451,20,17.2,25.6,10.0,1014.4,33.0,0.0,9.0,3.3,9.4,12,1984
2452,21,15.9,27.8,9.2,1013.1,37.0,0.0,7.4,5.0,11.1,12,1984
2453,25,18.1,26.3,10.6,1013.9,34.0,0.0,8.9,0.9,7.6,12,1984
2454,26,18.6,27.3,10.2,1013.8,36.0,0.0,8.2,1.5,5.4,12,1984
2455,27,18.1,28.6,8.7,1014.8,37.0,0.0,8.5,6.1,11.1,12,1984
2456,31,18.9,27.9,10.2,1011.5,60.0,6.1,9.2,6.3,11.1,12,1984
2457,1,14.9,21.8,9.0,1015.1,55.0,0.0,4.8,3.5,11.1,1,1985
2458,2,14.6,22.0,6.9,1017.4,75.0,0.0,5.8,8.0,13.0,1,1985
2459,3,15.0,23.8,7.2,1017.9,68.0,0.0,5.6,3.7,11.1,1,1985
2460,7,17.2,26.1,8.6,1014.5,53.0,0.0,8.9,7.8,14.8,1,1985
2461,8,17.2,25.6,9.0,1015.7,50.0,0.0,8.9,1.1,5.4,1,1985
2462,9,18.4,27.5,9.6,1015.3,49.0,0.0,8.9,5.0,11.1,1,1985
2463,13,17.6,25.4,10.0,1017.3,51.0,0.0,7.6,9.3,11.1,1,1985
2464,14,17.9,25.6,10.7,1016.2,55.0,0.0,9.0,8.7,11.1,1,1985
2465,15,19.2,28.2,13.2,1013.4,51.0,0.0,10.0,6.1,11.1,1,1985
2466,19,20.7,27.9,14.4,1012.9,27.0,0.0,12.9,14.8,20.6,1,1985
2467,20,17.1,24.0,10.8,1011.5,48.0,0.0,7.4,3.1,9.4,1,1985
2468,21,18.2,26.3,10.5,1013.2,52.0,0.0,9.0,6.5,14.8,1,1985
2469,25,20.0,29.6,10.7,1013.7,39.0,0.0,9.0,4.8,11.1,1,1985
2470,26,22.4,29.7,11.0,1009.4,27.0,0.0,13.4,12.6,22.2,1,1985
2471,27,17.8,25.8,12.4,1012.4,33.0,0.0,10.0,11.1,20.6,1,1985
2472,31,19.6,28.8,11.7,1010.5,45.0,0.0,8.9,7.8,11.1,1,1985
2473,1,19.0,27.3,10.3,1012.6,35.0,0.0,9.2,8.1,11.1,2,1985
2474,2,19.6,28.9,8.9,1013.8,30.0,0.0,9.0,3.1,14.8,2,1985
2475,3,20.2,30.4,11.1,1011.5,32.0,0.0,9.0,4.3,7.6,2,1985
2476,7,19.7,29.1,8.8,1008.5,26.0,0.0,9.2,1.9,7.6,2,1985
2477,8,21.8,29.5,10.4,1006.6,22.0,0.0,9.0,7.8,14.8,2,1985
2478,9,19.6,28.9,9.6,1007.6,30.0,0.0,9.0,1.3,5.4,2,1985
2479,13,18.8,27.3,9.0,1009.7,18.0,0.0,9.0,7.0,11.1,2,1985
2480,14,17.8,27.7,9.0,1009.8,21.0,0.0,9.2,6.1,11.1,2,1985
2481,15,18.2,25.9,6.2,1010.4,18.0,0.0,8.9,5.6,14.8,2,1985
2482,19,22.3,31.8,11.9,1009.8,29.0,0.0,11.7,13.1,29.4,2,1985
2483,20,20.6,29.6,12.3,1011.9,23.0,0.0,13.0,12.6,22.2,2,1985
2484,21,19.8,27.0,9.7,1014.0,19.0,0.0,7.7,11.1,14.8,2,1985
2485,25,21.5,31.6,10.8,1011.9,17.0,0.0,12.1,9.3,14.8,2,1985
2486,26,22.5,32.0,11.4,1010.6,18.0,0.0,9.2,4.1,11.1,2,1985
2487,27,26.2,36.8,14.1,1010.5,11.0,0.0,8.9,4.8,11.1,2,1985
2488,1,25.9,33.2,16.3,1010.4,25.0,0.0,13.4,20.7,24.1,3,1985
2489,2,25.3,35.3,16.8,1009.2,19.0,0.0,10.0,16.9,24.1,3,1985
2490,3,26.2,35.9,14.3,1008.3,14.0,0.0,12.9,11.5,16.5,3,1985
2491,7,28.1,38.0,15.9,1009.2,18.0,0.0,11.7,11.3,14.8,3,1985
2492,8,28.6,36.8,16.1,1011.6,15.0,0.0,12.1,5.0,22.2,3,1985
2493,9,28.6,38.2,15.8,1012.4,13.0,0.0,12.1,5.4,14.8,3,1985
2494,13,28.5,36.8,16.8,1009.3,14.0,0.0,11.7,7.4,18.3,3,1985
2495,14,27.2,37.4,16.3,1009.0,16.0,0.0,11.7,4.1,14.8,3,1985
2496,15,28.1,37.2,15.2,1009.4,15.0,0.0,9.0,2.8,11.1,3,1985
2497,19,22.4,32.8,15.0,1010.9,13.0,0.0,7.1,7.8,11.1,3,1985
2498,20,25.2,34.1,13.8,1009.6,12.0,0.0,9.0,3.1,14.8,3,1985
2499,21,27.8,35.4,15.0,1009.8,12.0,0.0,8.0,3.5,14.8,3,1985
2500,25,28.7,36.8,17.7,1008.3,23.0,0.0,10.0,14.1,18.3,3,1985
2501,26,29.0,38.1,18.1,1008.5,22.0,3.05,9.3,11.1,22.2,3,1985
2502,27,28.6,37.3,20.1,1006.6,21.0,0.0,10.0,18.1,24.1,3,1985
2503,31,28.0,34.1,21.0,1008.2,34.0,0.0,9.2,12.2,18.3,3,1985
2504,1,25.8,33.5,19.3,1011.6,46.0,19.05,11.7,10.9,24.1,4,1985
2505,2,28.5,35.0,18.1,1009.1,34.0,0.0,15.0,12.4,18.3,4,1985
2506,3,26.9,34.0,18.1,1008.5,31.0,0.0,13.7,12.2,35.2,4,1985
2507,7,30.2,37.8,19.7,1004.1,25.0,0.0,10.0,18.3,27.8,4,1985
2508,8,30.0,37.6,21.2,1002.7,29.0,0.0,12.9,21.3,33.5,4,1985
2509,9,29.6,37.5,22.0,1003.0,37.0,0.0,14.3,25.7,46.5,4,1985
2510,13,30.9,38.8,20.7,1002.3,25.0,0.0,14.0,17.8,40.7,4,1985
2511,14,28.8,36.3,19.6,1004.3,18.0,0.0,10.0,21.5,27.8,4,1985
2512,15,30.7,36.9,19.2,1005.1,18.0,0.0,10.0,13.3,20.6,4,1985
2513,19,30.1,39.6,21.7,1005.2,17.0,0.0,12.1,19.3,22.2,4,1985
2514,20,31.3,39.8,23.4,1008.0,17.0,0.0,11.6,17.6,22.2,4,1985
2515,21,32.0,39.5,23.2,1007.3,17.0,0.0,10.0,8.9,18.3,4,1985
2516,25,32.6,39.6,23.3,1004.5,14.0,0.0,10.0,21.1,29.4,4,1985
2517,26,31.3,40.8,21.6,1006.6,15.0,0.0,10.0,17.6,22.2,4,1985
2518,27,31.0,37.6,22.8,1005.5,20.0,0.0,10.0,18.5,22.2,4,1985
2519,28,29.98,37.62,20.926666666666666,1005.8533333333334,24.2,1.27,11.686666666666667,17.093333333333334,27.400000000000002,4,1985
2520,1,30.5,39.0,21.9,1001.7,22.0,0.0,11.1,25.4,48.2,5,1985
2521,2,31.3,37.4,22.2,1002.3,26.0,0.0,10.0,23.7,37.0,5,1985
2522,3,28.7,36.1,23.4,1004.0,33.0,0.0,10.0,26.5,38.9,5,1985
2523,6,33.17333333333333,40.52,25.106666666666666,1001.6133333333333,25.666666666666668,0.034,9.606666666666667,21.02,29.07857142857143,5,1985
2524,8,31.2,39.2,26.3,1006.7,18.0,0.0,10.0,13.9,18.3,5,1985
2525,9,33.3,41.0,25.6,1005.0,16.0,0.0,10.0,17.0,22.2,5,1985
2526,10,33.9,42.4,24.4,1004.1,20.0,0.0,10.0,18.5,37.0,5,1985
2527,14,37.2,42.5,28.3,999.9,18.0,0.0,10.0,15.2,18.3,5,1985
2528,15,34.8,42.5,26.3,1001.0,23.0,0.0,10.0,47.6,29.07857142857143,5,1985
2529,16,34.2,43.4,25.0,1002.8,18.0,0.0,10.0,17.4,22.2,5,1985
2530,20,35.4,42.8,27.7,1000.4,25.0,0.0,10.0,22.6,27.8,5,1985
2531,21,31.4,40.6,25.5,999.2,27.0,0.0,8.9,22.2,27.8,5,1985
2532,22,36.1,43.6,24.4,998.3,24.0,0.0,10.0,9.6,25.9,5,1985
2533,23,33.17333333333333,40.52,25.106666666666666,1001.6133333333333,25.666666666666668,0.034,9.606666666666667,21.02,29.07857142857143,5,1985
2534,27,33.2,38.2,25.1,999.4,36.0,0.0,8.2,20.7,33.5,5,1985
2535,28,34.1,40.0,24.6,998.7,32.0,0.0,8.2,20.2,25.9,5,1985
2536,29,32.3,39.1,25.9,1000.7,47.0,0.51,7.7,14.8,24.1,5,1985
2537,1,31.2,36.6,25.2,1001.1,50.0,0.0,7.4,23.5,46.5,6,1985
2538,2,31.1,35.6,25.8,1000.4,51.0,0.0,7.4,24.1,29.4,6,1985
2539,3,30.7,36.0,25.3,1000.8,54.0,0.0,8.2,21.5,27.8,6,1985
2540,7,29.826666666666668,35.71333333333333,24.54,1000.28,54.13333333333333,0.5073333333333333,6.986666666666666,26.553333333333335,41.62,6,1985
2541,8,29.8,36.0,23.7,1001.5,53.0,0.0,9.0,23.5,27.8,6,1985
2542,9,29.5,36.4,24.6,1003.1,54.0,0.0,7.4,24.1,40.7,6,1985
2543,10,28.9,35.8,21.8,1001.7,55.0,0.0,8.2,24.1,33.5,6,1985
2544,14,29.1,37.0,23.4,1000.4,59.0,0.0,7.6,24.1,29.4,6,1985
2545,15,29.7,36.0,25.0,999.8,53.0,0.25,6.9,28.2,37.0,6,1985
2546,16,33.1,38.9,28.6,997.4,38.0,0.0,8.5,24.6,46.5,6,1985
2547,20,29.826666666666668,35.71333333333333,24.54,1000.28,54.13333333333333,0.5073333333333333,6.986666666666666,26.553333333333335,41.62,6,1985
2548,21,30.3,37.1,25.4,1001.5,52.0,0.0,7.4,21.3,35.2,6,1985
2549,22,30.4,37.0,24.3,1000.7,48.0,0.0,6.9,19.4,27.8,6,1985
2550,23,31.1,38.3,24.9,997.4,51.0,0.76,8.2,20.4,27.8,6,1985
2551,27,26.3,29.9,23.0,998.7,77.0,6.6,3.7,35.4,48.2,6,1985
2552,28,27.0,30.4,23.9,1000.0,66.0,0.0,4.0,39.8,51.9,6,1985
2553,29,29.2,34.7,23.2,999.7,51.0,0.0,4.0,44.3,114.8,6,1985
2554,1,29.6,35.8,23.7,1002.3,52.0,0.0,5.5,27.6,38.9,7,1985
2555,2,30.1,35.9,23.5,1001.9,51.0,0.0,8.0,28.2,38.9,7,1985
2556,3,29.5,35.6,24.6,1000.7,56.0,0.0,5.8,24.4,40.7,7,1985
2557,7,27.6,32.3,24.0,1000.2,64.0,0.0,4.0,16.9,20.6,7,1985
2558,8,27.458333333333332,32.15,23.45,1001.475,67.58333333333333,4.2125,5.290909090909091,24.641666666666666,33.81666666666667,7,1985
2559,9,28.7,35.0,24.0,998.3,56.0,0.0,4.0,35.4,51.9,7,1985
2560,10,28.8,35.9,24.5,999.3,56.0,0.0,3.4,30.4,38.9,7,1985
2561,14,26.9,30.8,22.7,1001.3,67.0,0.0,7.6,27.2,40.7,7,1985
2562,15,25.8,30.0,21.8,1002.8,78.0,0.0,5.8,34.1,50.0,7,1985
2563,16,27.458333333333332,32.15,23.45,1001.475,67.58333333333333,4.2125,5.290909090909091,24.641666666666666,33.81666666666667,7,1985
2564,17,27.458333333333332,32.15,23.45,1001.475,67.58333333333333,4.2125,5.290909090909091,24.641666666666666,33.81666666666667,7,1985
2565,18,27.458333333333332,32.15,23.45,1001.475,67.58333333333333,4.2125,5.290909090909091,24.641666666666666,33.81666666666667,7,1985
2566,19,26.2,31.2,22.6,1003.2,78.0,0.51,4.0,20.4,24.1,7,1985
2567,23,25.8,28.2,22.6,1004.1,85.0,42.93,5.0,17.2,20.6,7,1985
2568,24,25.8,29.3,23.8,1000.7,77.0,0.0,5.1,10.4,11.1,7,1985
2569,25,24.7,25.8,23.6,1002.9,91.0,7.11,5.290909090909091,23.5,29.4,7,1985
2570,26,27.458333333333332,32.15,23.45,1001.475,67.58333333333333,4.2125,5.290909090909091,24.641666666666666,33.81666666666667,7,1985
2571,27,27.458333333333332,32.15,23.45,1001.475,67.58333333333333,4.2125,5.290909090909091,24.641666666666666,33.81666666666667,7,1985
2572,29,27.458333333333332,32.15,23.45,1001.475,67.58333333333333,4.2125,5.290909090909091,24.641666666666666,33.81666666666667,7,1985
2573,1,26.0,30.2,21.8,998.5,83.0,8.89,10.3,0.4,3.5,8,1985
2574,2,24.1,30.2,23.1,999.0,94.0,0.0,3.5,3.7,14.8,8,1985
2575,3,24.6,28.5,22.4,999.7,89.0,3.05,7.4,23.0,33.5,8,1985
2576,7,23.8,27.4,22.2,1000.6,92.0,8.89,6.6,18.5,25.9,8,1985
2577,8,22.4,23.6,20.6,1000.5,94.0,0.0,2.3,19.1,24.1,8,1985
2578,9,22.0,22.8,20.0,1000.9,93.0,37.08,3.1,22.2,27.8,8,1985
2579,13,24.3,27.4,21.4,1001.3,90.0,0.76,3.5,12.6,20.6,8,1985
2580,14,24.4,29.0,21.2,1000.0,91.0,12.95,4.3,13.3,20.6,8,1985
2581,15,24.3,27.0,23.2,999.8,93.0,0.0,3.7,12.6,16.5,8,1985
2582,19,23.6,28.1,21.9,1003.0,85.0,0.25,5.1,18.7,25.9,8,1985
2583,20,25.0,27.6,22.4,1004.6,78.0,0.0,9.7,16.7,27.8,8,1985
2584,21,24.8,29.4,21.3,1004.6,80.0,0.0,9.2,14.1,22.2,8,1985
2585,25,24.8,29.1,21.0,1004.4,75.0,0.0,7.4,15.9,27.8,8,1985
2586,26,23.9,29.3,21.0,1004.1,75.0,0.0,7.7,13.9,18.3,8,1985
2587,27,24.4,29.6,21.4,1004.4,70.0,0.0,6.9,19.8,27.8,8,1985
2588,31,24.7,28.5,21.7,1004.8,78.0,0.0,6.0,14.8,20.6,8,1985
2589,1,24.9,29.1,22.4,1005.7,77.0,0.0,5.0,17.8,22.2,9,1985
2590,2,24.7,29.0,20.4,1007.1,76.0,0.0,6.6,17.0,25.9,9,1985
2591,3,25.1,30.5,22.4,1005.6,76.0,0.0,4.0,17.4,25.9,9,1985
2592,7,25.7,32.3,20.1,1005.6,67.0,0.0,6.3,12.8,18.3,9,1985
2593,8,27.6,32.6,19.4,1003.4,57.0,0.0,7.4,11.7,20.6,9,1985
2594,9,26.5,32.8,20.1,1004.2,62.0,0.25,8.0,15.6,25.9,9,1985
2595,13,25.5,31.3,21.7,1001.7,72.0,14.99,5.3,23.5,27.8,9,1985
2596,14,25.3,32.0,21.4,1002.3,73.0,0.25,6.6,22.8,29.4,9,1985
2597,15,26.4,33.1,20.1,1004.1,66.0,0.0,4.0,18.5,22.2,9,1985
2598,19,25.3,32.4,20.7,1006.5,73.0,2.03,6.0,13.5,16.5,9,1985
2599,20,25.5,31.4,22.6,1005.4,72.0,0.0,5.5,10.6,18.3,9,1985
2600,21,25.3,32.4,20.1,1005.6,73.0,0.0,6.9,13.9,20.6,9,1985
2601,25,24.2,31.2,19.5,1008.2,80.0,0.0,4.5,11.1,18.3,9,1985
2602,26,26.1,32.5,20.0,1008.5,68.0,0.0,6.9,6.5,11.1,9,1985
2603,27,27.2,33.5,20.4,1008.3,63.0,0.0,6.6,4.3,22.2,9,1985
2604,1,25.8,33.9,19.4,1009.8,50.0,0.0,5.8,3.7,9.4,10,1985
2605,2,27.7,33.4,19.8,1009.8,48.0,0.0,4.8,6.3,9.4,10,1985
2606,3,26.2,32.0,21.1,1007.2,67.0,0.0,6.3,9.1,16.5,10,1985
2607,7,25.1,29.3,21.6,1004.4,79.0,8.89,6.9,13.0,20.6,10,1985
2608,8,23.9,27.5,21.0,1002.0,87.0,12.95,4.3,11.7,20.6,10,1985
2609,9,21.8,23.9,19.4,1006.2,93.0,156.97,4.2,8.7,14.8,10,1985
2610,13,22.6,27.0,20.1,1008.5,87.0,7.11,4.5,9.3,14.8,10,1985
2611,14,23.4,27.1,20.4,1007.4,79.0,0.51,5.8,2.2,3.5,10,1985
2612,15,23.8,30.4,17.6,1006.1,59.0,0.0,6.0,3.9,7.6,10,1985
2613,19,22.8,30.6,17.0,1011.5,39.0,0.0,6.4,3.3,9.4,10,1985
2614,20,23.4,30.0,14.3,1013.1,38.0,0.0,7.4,2.8,7.6,10,1985
2615,21,22.3,31.4,14.1,1015.2,43.0,0.0,6.9,2.0,3.5,10,1985
2616,25,21.4,29.4,12.2,1015.2,46.0,0.0,3.5,3.7,9.4,10,1985
2617,26,22.7,30.2,16.8,1014.1,42.0,0.0,6.9,3.7,14.8,10,1985
